date,mem_util_percent,net_in,net_out,disk_io_percent,OT
633440,91,43.93,30.84,7,48
633540,91,43.93,30.84,2,44
633850,89,43.94,30.85,8,53
633870,91,43.94,30.85,8,57
633910,88,43.94,30.85,13,53
633990,87,43.94,30.85,14,50
634180,88,43.94,30.85,30,43
634270,89,43.95,30.85,7,51
634370,89,43.95,30.86,9,46
634400,90,43.95,30.86,5,57
634530,90,43.95,30.86,4,50
634570,91,43.95,30.86,3,47
634580,91,43.95,30.86,3,44
634630,89,43.95,30.86,5,41
634730,88,43.96,30.86,4,49
634750,88,43.96,30.86,3,40
634760,88,43.96,30.86,3,41
634800,87,43.96,30.86,5,40
634830,87,43.96,30.86,5,41
634890,88,43.96,30.86,3,42
634930,87,43.96,30.86,6,42
635030,88,43.96,30.86,3,43
635080,90,43.96,30.87,5,41
635100,90,43.96,30.87,5,42
635130,90,43.96,30.87,5,42
635300,87,43.97,30.87,13,42
635310,87,43.97,30.87,13,43
635540,84,43.97,30.87,5,31
635570,83,43.97,30.87,5,32
635690,84,43.97,30.88,5,32
635860,87,43.98,30.88,2,38
635940,87,43.98,30.88,3,53
635990,86,43.98,30.88,3,33
636030,86,43.98,30.88,5,37
636050,87,43.98,30.88,5,46
636090,86,43.98,30.88,3,45
636170,85,43.98,30.88,4,31
636200,84,43.98,30.88,3,39
636290,86,43.98,30.88,3,44
636410,83,43.98,30.89,4,32
636490,84,43.99,30.89,2,36
636540,85,43.99,30.89,3,36
636630,85,43.99,30.89,6,50
636700,84,43.99,30.89,4,35
636790,83,43.99,30.89,3,34
636840,83,43.99,30.89,3,31
636850,84,43.99,30.89,3,38
636860,83,43.99,30.89,3,35
636960,85,43.99,30.89,7,42
636970,83,43.99,30.89,7,36
637010,84,43.99,30.89,7,37
637060,83,43.99,30.89,7,31
637070,83,43.99,30.89,7,31
637300,88,44,30.9,4,55
637320,87,44,30.9,7,53
637360,87,44,30.9,7,51
637640,88,44.01,30.9,5,49
637650,88,44.01,30.9,5,46
637680,88,44.01,30.9,6,42
637740,90,44.01,30.9,9,39
637790,90,44.02,30.9,9,44
637830,86,44.02,30.9,11,39
637880,85,44.02,30.9,10,45
638140,88,44.02,30.91,14,48
638200,89,44.02,30.91,10,45
638280,88,44.03,30.91,5,41
638330,88,44.03,30.91,5,43
638420,88,44.03,30.91,7,46
638460,87,44.03,30.91,5,45
638630,86,44.03,30.91,5,41
638830,87,44.03,30.92,6,47
638990,87,44.04,30.92,4,44
639070,87,44.04,30.92,5,49
639160,86,44.04,30.92,6,37
639360,86,44.04,30.92,4,38
639400,86,44.04,30.92,4,37
639420,86,44.04,30.92,5,35
639450,85,44.04,30.92,5,32
639520,87,44.05,30.92,3,38
639630,89,44.05,30.93,4,40
639770,89,44.05,30.93,9,38
639790,88,44.05,30.93,4,33
639800,87,44.05,30.93,4,32
639980,87,44.05,30.93,4,32
640110,85,44.05,30.93,3,32
640210,84,44.05,30.93,2,40
640260,86,44.06,30.93,2,42
640300,84,44.06,30.93,2,28
640320,84,44.06,30.93,2,26
640370,85,44.06,30.93,2,47
640530,87,44.06,30.93,3,29
640670,88,44.06,30.94,3,33
640820,85,44.06,30.94,2,31
640950,89,44.07,30.94,4,41
641070,87,44.07,30.94,4,31
641280,91,44.07,30.94,5,39
641340,91,44.07,30.94,5,41
641410,87,44.07,30.94,4,33
641480,86,44.08,30.94,4,29
641550,86,44.08,30.94,4,28
641660,86,44.08,30.95,2,28
641750,86,44.08,30.95,2,32
641780,86,44.08,30.95,4,31
641820,86,44.08,30.95,3,34
641980,87,44.08,30.95,4,32
642050,89,44.08,30.95,5,45
642240,88,44.09,30.95,4,35
642250,88,44.09,30.95,4,30
642290,89,44.09,30.95,4,31
642330,89,44.09,30.95,3,39
642340,89,44.09,30.95,3,33
642430,90,44.09,30.95,4,33
642440,90,44.09,30.95,4,34
642480,89,44.09,30.95,16,33
642540,89,44.09,30.96,5,40
642550,90,44.09,30.96,5,42
642730,90,44.1,30.96,5,35
643060,92,44.1,30.96,2,39
643070,92,44.1,30.96,2,37
643150,91,44.1,30.96,2,35
643220,92,44.1,30.96,4,37
643270,92,44.1,30.96,3,41
643280,91,44.1,30.96,3,39
643310,92,44.1,30.97,3,38
643470,95,44.11,30.97,5,45
643800,93,44.12,30.97,5,44
643830,92,44.12,30.97,5,43
643860,91,44.12,30.98,5,38
643920,91,44.12,30.98,3,39
644070,94,44.12,30.98,4,35
644110,94,44.12,30.98,2,36
644120,94,44.12,30.98,2,36
644180,94,44.12,30.98,4,49
644400,93,44.13,30.99,2,50
644430,92,44.13,30.99,2,57
644570,92,44.13,30.99,16,60
644590,92,44.14,30.99,10,57
644670,93,44.14,30.99,8,58
644680,94,44.14,30.99,8,58
644690,94,44.14,30.99,8,58
644740,97,44.14,30.99,8,65
644780,95,44.14,30.99,7,64
644800,95,44.14,30.99,7,60
644820,94,44.14,30.99,14,62
645200,91,44.15,31,5,53
645510,91,44.15,31,7,40
645540,91,44.15,31.01,4,41
645560,91,44.16,31.01,4,39
645710,94,44.16,31.01,6,48
645780,92,44.16,31.01,6,39
645790,92,44.16,31.01,6,41
645810,92,44.16,31.01,6,43
645860,93,44.16,31.01,6,57
645880,93,44.16,31.01,6,56
645910,93,44.16,31.01,8,49
645950,93,44.16,31.01,8,45
646020,93,44.17,31.02,16,42
646210,93,44.17,31.02,17,44
646280,95,44.17,31.02,9,48
646360,94,44.17,31.02,10,51
646490,93,44.18,31.02,12,46
646550,94,44.18,31.03,6,42
646680,92,44.18,31.03,8,49
646890,94,44.19,31.03,8,37
646900,94,44.19,31.03,8,32
646920,94,44.19,31.03,4,33
646950,93,44.19,31.03,4,35
646970,95,44.19,31.03,4,39
646990,94,44.19,31.03,5,40
647130,97,44.19,31.03,4,45
647160,97,44.19,31.03,5,43
647450,94,44.2,31.04,4,51
647470,95,44.2,31.04,3,50
647510,95,44.2,31.04,3,49
647560,96,44.2,31.04,9,51
647630,96,44.2,31.04,5,47
647660,91,44.2,31.04,9,53
647710,90,44.2,31.04,7,43
647820,86,44.2,31.05,6,37
648050,91,44.2,31.05,7,53
648160,92,44.21,31.05,7,53
648290,91,44.21,31.05,6,52
648460,92,44.21,31.05,7,46
648480,92,44.21,31.05,15,38
648850,90,44.22,31.06,11,49
648880,90,44.22,31.06,11,45
648960,91,44.22,31.06,11,46
649050,90,44.22,31.06,8,41
649350,91,44.23,31.07,7,41
649390,91,44.23,31.07,5,37
649420,91,44.23,31.07,5,46
649600,91,44.23,31.07,10,41
649830,92,44.24,31.07,7,40
649840,93,44.24,31.08,7,44
650030,92,44.24,31.08,9,35
650120,90,44.24,31.08,2,35
650160,89,44.24,31.08,3,50
650330,92,44.24,31.08,2,50
650400,91,44.25,31.08,4,41
650650,92,44.25,31.09,6,43
650720,91,44.25,31.09,7,42
650880,94,44.25,31.09,10,38
650990,91,44.25,31.09,4,38
651050,90,44.26,31.09,5,42
651170,91,44.26,31.09,3,38
651240,91,44.26,31.09,7,34
651270,92,44.26,31.09,7,33
651340,93,44.26,31.09,4,47
651380,94,44.26,31.09,5,38
651390,94,44.26,31.09,5,36
651400,94,44.26,31.09,5,38
651470,94,44.26,31.1,5,28
651490,92,44.26,31.1,5,29
651690,94,44.26,31.1,5,32
651810,92,44.27,31.1,3,36
651840,92,44.27,31.1,3,37
651860,92,44.27,31.1,3,32
651880,92,44.27,31.1,3,33
651900,93,44.27,31.1,4,37
651930,93,44.27,31.1,4,44
652000,93,44.27,31.1,4,40
652090,92,44.27,31.1,3,39
652220,94,44.27,31.1,4,38
652240,94,44.27,31.1,4,44
652410,93,44.27,31.11,10,43
652570,93,44.28,31.11,8,46
652580,93,44.28,31.11,8,46
652630,92,44.28,31.11,6,53
652640,93,44.28,31.11,6,50
653000,93,44.29,31.12,4,44
653140,93,44.29,31.12,2,44
653270,93,44.29,31.12,6,41
653440,92,44.29,31.13,5,43
653610,91,44.3,31.13,6,37
653670,91,44.3,31.13,6,36
653770,92,44.3,31.13,7,38
653780,92,44.3,31.13,7,38
653790,92,44.3,31.13,7,45
653800,92,44.3,31.13,7,47
653850,92,44.3,31.13,5,52
654130,95,44.31,31.14,8,48
654200,96,44.31,31.14,3,51
654230,95,44.31,31.14,3,49
654330,94,44.31,31.14,4,52
654370,94,44.31,31.14,5,44
654420,94,44.31,31.15,7,38
654610,97,44.32,31.15,2,42
654670,97,44.32,31.15,7,44
654790,95,44.32,31.15,4,39
654810,93,44.32,31.15,4,35
655010,95,44.33,31.15,4,37
655100,96,44.33,31.16,3,36
655200,94,44.33,31.16,3,26
655230,95,44.33,31.16,3,32
655260,94,44.33,31.16,3,34
655380,95,44.34,31.16,5,36
655450,94,44.34,31.16,4,37
655690,93,44.34,31.16,7,33
655700,93,44.34,31.16,7,36
655740,94,44.34,31.16,6,38
655760,93,44.34,31.16,6,37
655890,92,44.34,31.17,6,31
655910,92,44.34,31.17,6,29
655970,93,44.34,31.17,8,31
656010,93,44.35,31.17,5,40
656070,92,44.35,31.17,9,33
656190,94,44.35,31.17,7,43
656390,93,44.35,31.17,5,32
656440,92,44.35,31.18,7,32
656660,93,44.36,31.18,3,32
656790,93,44.36,31.18,6,33
656800,93,44.36,31.18,6,31
656820,93,44.36,31.18,4,34
656850,94,44.36,31.18,4,39
656880,95,44.36,31.18,3,41
657000,95,44.36,31.19,7,36
657050,96,44.36,31.19,7,43
657260,96,44.37,31.19,4,32
657290,97,44.37,31.19,4,35
657360,98,44.37,31.19,5,36
657420,93,44.37,31.19,5,35
657490,95,44.37,31.19,9,41
657500,95,44.37,31.19,9,40
657530,95,44.37,31.2,9,40
657610,95,44.37,31.2,6,43
657720,95,44.37,31.2,3,32
657920,95,44.38,31.2,10,36
657940,95,44.38,31.2,10,35
657990,95,44.38,31.2,4,37
658030,96,44.38,31.2,5,32
658060,96,44.38,31.2,5,31
658140,95,44.38,31.2,4,30
658170,96,44.38,31.2,4,34
658200,97,44.38,31.2,4,32
658210,96,44.38,31.2,4,33
658240,96,44.38,31.2,4,39
658280,95,44.38,31.2,5,30
658410,95,44.39,31.2,3,45
658460,96,44.39,31.21,2,45
658470,96,44.39,31.21,2,45
658500,97,44.39,31.21,6,52
658530,96,44.39,31.21,6,52
658900,94,44.4,31.21,4,45
658980,94,44.4,31.21,4,46
659040,95,44.4,31.21,3,48
659050,95,44.4,31.21,3,49
659090,96,44.4,31.21,3,51
659110,95,44.4,31.21,6,48
659190,94,44.4,31.22,5,50
659380,92,44.4,31.22,6,49
659450,90,44.41,31.22,5,48
659470,90,44.41,31.22,6,31
659790,91,44.41,31.23,5,32
659930,92,44.42,31.23,8,37
659940,92,44.42,31.23,5,35
659970,92,44.42,31.23,5,34
659980,92,44.42,31.23,5,31
660390,93,44.42,31.23,6,32
660430,95,44.42,31.23,5,34
660540,94,44.43,31.24,9,33
660570,93,44.43,31.24,9,33
660590,94,44.43,31.24,9,32
660640,95,44.43,31.24,4,39
660670,94,44.43,31.24,2,35
660680,95,44.43,31.24,2,34
660740,93,44.43,31.24,6,28
660770,93,44.43,31.24,6,29
660810,93,44.43,31.24,2,29
661010,94,44.43,31.24,4,43
661020,94,44.43,31.24,6,51
661100,94,44.43,31.24,5,40
661150,95,44.44,31.24,3,31
661320,97,44.44,31.25,2,31
661350,97,44.44,31.25,2,28
661460,91,44.44,31.25,2,25
661470,92,44.44,31.25,2,26
661600,93,44.44,31.25,5,21
661670,93,44.44,31.25,4,24
661770,92,44.45,31.25,5,37
661880,92,44.45,31.25,5,27
661950,93,44.45,31.25,7,27
662190,95,44.45,31.26,5,29
662250,96,44.45,31.26,2,42
662340,96,44.45,31.26,4,48
662430,97,44.45,31.26,3,55
662510,97,44.46,31.26,4,56
662580,95,44.46,31.26,6,52
662650,94,44.46,31.26,7,30
662740,97,44.46,31.26,2,48
663070,92,44.47,31.27,4,32
663080,92,44.47,31.27,4,36
663120,93,44.47,31.27,2,38
663130,94,44.47,31.27,2,39
663230,95,44.47,31.27,5,55
663280,95,44.47,31.27,10,40
663300,94,44.47,31.27,6,38
663320,93,44.47,31.28,6,37
663430,94,44.48,31.28,3,34
663440,93,44.48,31.28,3,30
663510,93,44.48,31.28,4,40
663530,93,44.48,31.28,4,27
663690,94,44.48,31.28,3,27
663950,95,44.49,31.28,3,35
664150,94,44.49,31.29,2,30
664160,93,44.49,31.29,2,30
664200,94,44.49,31.29,3,29
664310,92,44.49,31.29,3,28
664330,92,44.49,31.29,6,27
664480,93,44.49,31.29,3,31
664780,95,44.5,31.29,5,28
664790,96,44.5,31.29,5,26
664900,95,44.5,31.3,3,31
664920,95,44.5,31.3,3,26
664930,96,44.5,31.3,3,28
665010,93,44.5,31.3,4,25
665070,93,44.5,31.3,6,28
665210,95,44.51,31.3,5,29
665270,95,44.51,31.3,4,29
665420,96,44.51,31.3,4,50
665450,97,44.51,31.3,4,41
665460,97,44.51,31.3,9,42
665570,94,44.51,31.3,7,27
665600,94,44.51,31.3,3,26
665630,94,44.51,31.3,3,25
665960,97,44.52,31.31,7,56
666080,95,44.52,31.31,7,34
666130,97,44.52,31.31,5,38
666230,95,44.52,31.31,8,45
666240,96,44.52,31.31,7,47
666330,95,44.52,31.31,9,59
666340,96,44.52,31.31,9,42
666440,93,44.53,31.31,7,44
666540,94,44.53,31.31,9,55
666550,93,44.53,31.31,9,66
666610,93,44.53,31.31,10,59
666730,93,44.53,31.32,5,47
666740,93,44.53,31.32,5,55
666860,93,44.53,31.32,4,36
667110,97,44.54,31.32,10,60
667140,97,44.54,31.32,8,54
667190,96,44.54,31.32,8,50
667210,97,44.54,31.32,6,41
667460,92,44.55,31.32,4,27
667540,92,44.55,31.32,3,37
667670,93,44.55,31.32,6,44
667770,92,44.55,31.33,2,34
667870,93,44.55,31.33,3,38
667900,93,44.55,31.33,3,35
667920,93,44.55,31.33,5,30
668040,93,44.55,31.33,4,38
668210,95,44.56,31.33,12,38
668340,96,44.56,31.33,5,36
668440,96,44.56,31.33,6,58
668580,93,44.56,31.33,6,34
668670,93,44.56,31.33,13,32
669130,93,44.57,31.34,2,32
669250,94,44.57,31.34,10,42
669440,94,44.58,31.34,4,37
669450,94,44.58,31.34,4,38
669470,96,44.58,31.34,4,47
669640,96,44.58,31.34,6,47
669670,97,44.58,31.34,10,41
670090,96,44.59,31.35,7,40
670130,95,44.59,31.35,7,44
670170,94,44.59,31.35,10,39
670190,94,44.59,31.35,10,38
670310,92,44.59,31.35,4,43
670350,92,44.59,31.35,7,38
670690,92,44.6,31.35,5,46
670740,93,44.6,31.35,3,39
670810,93,44.6,31.36,2,46
671220,92,44.6,31.36,8,35
671230,92,44.6,31.36,8,33
671490,95,44.61,31.36,6,58
671820,95,44.61,31.36,7,40
671860,96,44.61,31.36,7,36
672060,97,44.62,31.37,8,44
672150,95,44.62,31.37,9,50
672270,97,44.62,31.37,5,42
672310,96,44.62,31.37,7,39
672370,92,44.62,31.37,8,38
672540,94,44.62,31.37,9,47
672590,94,44.62,31.38,9,55
672680,92,44.63,31.38,9,53
672780,91,44.63,31.38,6,30
672810,91,44.63,31.38,6,29
672930,91,44.63,31.38,6,31
673120,94,44.63,31.38,6,43
673130,94,44.63,31.38,6,36
673180,96,44.63,31.38,5,54
673200,95,44.63,31.38,6,53
673360,92,44.63,31.38,7,53
673370,93,44.63,31.38,7,60
673450,92,44.64,31.38,8,44
673480,92,44.64,31.39,8,44
673590,94,44.64,31.39,4,47
673810,93,44.64,31.39,7,41
674010,94,44.64,31.39,4,34
674050,94,44.64,31.39,6,33
674110,93,44.65,31.39,6,38
674230,93,44.65,31.39,9,36
674340,93,44.65,31.4,4,36
674380,95,44.65,31.4,4,56
674460,95,44.65,31.4,9,47
674540,96,44.65,31.4,9,45
674660,94,44.65,31.4,6,34
674760,94,44.66,31.4,6,31
674800,93,44.66,31.4,6,39
674900,96,44.66,31.4,2,32
674990,92,44.66,31.4,3,26
675070,94,44.66,31.4,3,39
675210,92,44.66,31.4,3,27
675270,94,44.66,31.41,3,32
675450,97,44.67,31.41,4,32
675530,95,44.67,31.41,3,33
675770,96,44.67,31.41,8,46
675840,96,44.67,31.41,6,44
676170,93,44.68,31.42,4,48
676270,94,44.68,31.42,6,53
676290,93,44.68,31.42,6,49
676310,93,44.68,31.42,6,33
676430,93,44.69,31.42,3,34
676480,93,44.69,31.42,3,38
676730,93,44.69,31.42,5,38
676740,93,44.69,31.42,7,37
676750,93,44.69,31.42,7,38
676760,93,44.69,31.42,7,26
676850,94,44.69,31.42,2,27
676970,94,44.7,31.42,4,40
676980,94,44.7,31.42,4,47
677070,94,44.7,31.42,4,31
677170,93,44.7,31.42,3,31
677210,93,44.7,31.42,3,35
677230,93,44.7,31.42,4,28
677270,94,44.7,31.42,4,32
677380,93,44.7,31.43,3,29
677720,95,44.71,31.43,4,29
677800,94,44.71,31.43,2,27
677880,94,44.71,31.43,7,42
678050,94,44.71,31.43,3,27
678120,95,44.71,31.43,5,31
678190,97,44.72,31.43,6,42
678370,95,44.72,31.44,5,28
678400,95,44.72,31.44,5,27
678480,95,44.72,31.44,5,26
678510,95,44.72,31.44,5,24
678570,94,44.72,31.44,7,26
678870,94,44.73,31.44,12,54
678920,94,44.73,31.44,7,33
678990,96,44.73,31.44,6,45
679190,96,44.73,31.45,4,34
679220,97,44.73,31.45,3,43
679370,93,44.74,31.45,5,36
679410,93,44.74,31.45,6,31
679460,94,44.74,31.45,4,41
679530,93,44.74,31.45,4,45
679620,94,44.74,31.46,4,33
679730,94,44.74,31.46,3,37
679740,95,44.74,31.46,4,46
680050,94,44.75,31.46,4,30
680060,94,44.75,31.46,4,40
680250,96,44.75,31.46,6,53
680290,95,44.75,31.46,7,38
680350,94,44.75,31.46,8,38
680400,94,44.75,31.47,4,29
680410,93,44.75,31.47,4,32
680420,94,44.75,31.47,4,31
680440,94,44.75,31.47,4,41
680470,94,44.75,31.47,4,32
680540,94,44.76,31.47,3,33
680570,95,44.76,31.47,3,33
680590,95,44.76,31.47,4,34
680610,96,44.76,31.47,4,29
680890,94,44.76,31.47,6,31
680920,94,44.76,31.47,6,39
680930,94,44.76,31.47,6,36
680950,95,44.76,31.47,5,84
680960,95,44.76,31.47,5,86
681050,95,44.76,31.47,8,89
681330,94,44.77,31.48,3,84
681480,94,44.77,31.48,4,88
681640,94,44.77,31.48,9,90
681690,95,44.77,31.48,5,87
681780,93,44.77,31.48,4,87
681850,94,44.77,31.48,6,91
681890,93,44.77,31.48,6,93
682020,95,44.78,31.49,2,86
682060,94,44.78,31.49,2,83
682070,94,44.78,31.49,2,73
682100,95,44.78,31.49,2,86
682150,96,44.78,31.49,3,90
682190,95,44.78,31.49,3,92
682210,95,44.78,31.49,3,89
682220,95,44.78,31.49,3,90
682290,96,44.78,31.49,3,88
682500,96,44.78,31.49,7,90
682620,97,44.78,31.49,5,89
682670,97,44.78,31.49,5,88
682720,96,44.79,31.49,5,89
682730,96,44.79,31.49,5,91
682820,93,44.79,31.5,5,90
682870,94,44.79,31.5,7,90
683050,93,44.79,31.5,4,87
683060,93,44.79,31.5,4,88
683270,92,44.79,31.5,5,90
683370,92,44.8,31.5,6,93
683400,91,44.8,31.5,5,88
683510,91,44.8,31.5,4,92
683600,92,44.8,31.5,3,91
683720,92,44.8,31.51,8,91
683730,93,44.8,31.51,8,91
683830,92,44.8,31.51,4,88
683880,93,44.8,31.51,4,92
684050,95,44.81,31.51,4,86
684240,93,44.81,31.51,2,92
684380,91,44.81,31.51,5,87
684570,90,44.81,31.51,3,85
684620,91,44.81,31.52,2,90
684790,91,44.81,31.52,2,84
684810,91,44.81,31.52,2,90
684910,91,44.81,31.52,3,85
685130,90,44.82,31.52,3,89
685140,91,44.82,31.52,3,89
685190,91,44.82,31.52,3,91
685230,91,44.82,31.52,1,88
685260,91,44.82,31.52,1,91
685340,90,44.82,31.52,3,87
685430,90,44.82,31.52,2,82
685450,90,44.82,31.52,2,90
685460,90,44.82,31.52,2,88
685500,89,44.82,31.52,3,88
685530,90,44.82,31.52,3,89
685690,90,44.82,31.52,2,90
685700,90,44.82,31.52,2,87
685810,90,44.82,31.52,2,90
685820,90,44.82,31.52,2,87
685840,91,44.82,31.52,2,87
685940,91,44.82,31.52,3,86
685950,91,44.82,31.53,3,88
686050,91,44.82,31.53,1,88
686060,91,44.82,31.53,1,84
686100,91,44.82,31.53,1,89
686140,93,44.82,31.53,1,88
686470,91,44.82,31.53,2,85
686580,91,44.83,31.53,2,81
686600,91,44.83,31.53,2,84
686610,91,44.83,31.53,2,84
686680,92,44.83,31.53,1,87
686730,91,44.83,31.53,2,86
686750,91,44.83,31.53,2,89
686790,92,44.83,31.53,3,95
686840,92,44.83,31.53,3,90
686880,91,44.83,31.53,2,91
686900,91,44.83,31.53,2,89
687150,91,44.83,31.53,3,89
687180,91,44.83,31.53,5,89
687190,92,44.83,31.53,5,86
687270,92,44.83,31.53,1,87
687300,92,44.83,31.53,2,88
687390,92,44.83,31.53,3,89
687430,92,44.83,31.53,2,88
687720,91,44.83,31.53,3,87
687910,91,44.84,31.54,1,87
687960,92,44.84,31.54,1,93
688090,91,44.84,31.54,2,81
688120,92,44.84,31.54,2,80
688140,92,44.84,31.54,4,89
688160,92,44.84,31.54,4,85
688230,93,44.84,31.54,3,86
688250,93,44.84,31.54,3,89
688580,93,44.84,31.54,3,90
688800,94,44.85,31.54,6,91
688830,93,44.85,31.54,6,89
688860,92,44.85,31.54,2,87
688920,93,44.85,31.54,3,87
688970,93,44.85,31.54,3,90
688980,93,44.85,31.54,4,90
689020,92,44.85,31.55,4,89
689030,92,44.85,31.55,4,88
689190,94,44.85,31.55,2,88
689550,93,44.85,31.55,2,84
689600,93,44.85,31.55,2,87
689620,94,44.85,31.55,2,88
689630,94,44.85,31.55,2,82
689710,93,44.86,31.55,3,88
689720,92,44.86,31.55,3,86
689870,93,44.86,31.55,1,86
689880,94,44.86,31.55,3,83
690020,93,44.86,31.55,4,87
690080,92,44.86,31.55,2,81
690120,92,44.86,31.55,3,78
690360,92,44.86,31.55,2,84
690790,93,44.86,31.55,1,88
690800,93,44.86,31.55,1,89
690910,94,44.86,31.56,3,86
690930,94,44.86,31.56,3,86
690940,93,44.86,31.56,3,84
691010,94,44.86,31.56,3,86
20,84,32.46,23.09,1,10
50,84,32.46,23.09,1,12
530,86,32.47,23.1,3,24
630,86,32.47,23.1,3,22
660,85,32.47,23.1,4,26
680,84,32.47,23.1,4,26
690,84,32.47,23.1,4,27
710,84,32.47,23.1,4,24
760,84,32.47,23.1,3,24
940,85,32.48,23.1,1,28
1070,87,32.48,23.1,2,28
1540,88,32.49,23.11,1,29
1550,89,32.49,23.11,1,24
1620,89,32.49,23.11,1,28
1670,88,32.49,23.11,1,32
1750,87,32.49,23.11,4,27
1810,88,32.49,23.11,2,31
2010,84,32.49,23.11,2,23
2090,83,32.49,23.11,2,22
2140,82,32.49,23.11,2,18
2150,81,32.49,23.11,2,16
2270,81,32.49,23.11,1,25
2510,87,32.5,23.12,1,39
2520,85,32.5,23.12,1,35
2630,87,32.5,23.12,3,25
2700,84,32.51,23.12,2,18
2740,84,32.51,23.12,2,22
2760,84,32.51,23.12,2,22
3110,85,32.51,23.12,3,34
3160,84,32.51,23.12,1,34
3370,83,32.51,23.12,2,26
3430,85,32.51,23.12,2,29
3540,84,32.51,23.12,2,27
3630,84,32.51,23.13,1,29
3650,85,32.51,23.13,1,34
3810,88,32.52,23.13,2,34
3950,87,32.52,23.13,2,33
3960,87,32.52,23.13,2,26
4080,86,32.52,23.13,2,24
4110,86,32.52,23.13,2,21
4410,85,32.52,23.13,2,19
4420,85,32.52,23.13,2,18
4480,85,32.52,23.13,1,16
4490,84,32.52,23.13,1,16
4560,85,32.52,23.13,3,22
4720,91,32.53,23.13,2,39
4740,89,32.53,23.13,3,51
4810,89,32.53,23.13,3,42
4830,85,32.53,23.14,3,40
5020,82,32.53,23.14,3,29
5100,79,32.53,23.14,4,30
5120,79,32.53,23.14,4,34
5150,80,32.53,23.14,4,34
5210,79,32.53,23.14,3,35
5460,82,32.54,23.14,3,39
5510,83,32.54,23.14,3,39
5610,84,32.54,23.14,1,40
5870,79,32.54,23.15,1,29
5880,78,32.54,23.15,3,29
6280,77,32.55,23.15,2,30
6370,77,32.55,23.15,2,27
6440,78,32.55,23.15,1,29
6470,79,32.55,23.15,1,33
6600,81,32.55,23.15,2,27
6620,79,32.56,23.16,2,28
6810,80,32.56,23.16,3,31
6950,78,32.56,23.16,4,26
7010,79,32.56,23.16,2,28
7080,78,32.56,23.16,7,25
7140,78,32.56,23.16,9,24
7240,79,32.56,23.16,2,31
7300,79,32.57,23.16,5,30
7310,79,32.57,23.16,5,31
7420,83,32.57,23.16,3,34
7660,83,32.57,23.17,2,32
7670,83,32.57,23.17,2,33
7780,87,32.57,23.17,4,31
7920,87,32.58,23.17,18,48
8000,77,32.58,23.17,11,33
8220,75,32.58,23.18,6,40
8290,76,32.58,23.18,5,45
8300,76,32.58,23.18,5,41
8410,74,32.58,23.18,4,38
8700,74,32.59,23.18,5,26
8740,73,32.59,23.18,5,24
8840,74,32.59,23.18,4,25
8960,74,32.59,23.18,4,24
9000,74,32.59,23.18,4,29
9100,72,32.6,23.18,3,39
9170,72,32.6,23.19,3,40
9330,71,32.6,23.19,3,27
9420,70,32.6,23.19,3,20
9610,70,32.6,23.19,5,25
9660,70,32.6,23.19,2,21
9710,70,32.6,23.19,2,26
9770,71,32.6,23.19,4,24
9780,71,32.6,23.19,3,25
10060,70,32.61,23.19,2,21
10230,69,32.61,23.19,3,29
10260,69,32.61,23.19,2,28
10310,70,32.61,23.19,2,27
10330,70,32.61,23.19,1,26
10340,70,32.61,23.19,1,26
10350,70,32.61,23.19,1,23
10370,71,32.61,23.19,1,24
10420,71,32.61,23.19,5,25
10530,72,32.61,23.2,1,23
10580,71,32.62,23.2,2,26
10680,71,32.62,23.2,3,21
10860,72,32.62,23.2,3,25
10960,73,32.62,23.2,2,27
11040,74,32.63,23.2,2,28
11070,75,32.63,23.2,2,29
11210,73,32.63,23.2,4,21
11330,75,32.63,23.2,2,26
11620,71,32.64,23.21,2,27
11730,69,32.64,23.21,3,23
11900,69,32.64,23.21,2,21
11950,71,32.64,23.21,3,23
11990,72,32.64,23.21,3,22
12020,71,32.64,23.21,4,24
12140,71,32.64,23.21,2,25
12200,72,32.65,23.21,3,31
12290,74,32.65,23.21,3,30
12700,71,32.65,23.21,3,26
12740,71,32.65,23.21,2,21
12780,71,32.65,23.21,3,26
12860,71,32.66,23.22,3,17
13170,71,32.66,23.22,2,26
13420,75,32.66,23.22,4,28
13840,75,32.67,23.22,2,28
13890,76,32.67,23.22,2,30
13980,73,32.67,23.22,7,27
14850,74,32.69,23.23,6,35
15010,78,32.7,23.23,7,49
15110,77,32.7,23.23,6,29
15120,78,32.7,23.23,6,32
15160,77,32.7,23.23,6,35
15290,78,32.7,23.24,2,29
15410,77,32.7,23.24,6,31
15580,77,32.71,23.24,8,29
15810,81,32.71,23.24,4,27
15870,79,32.71,23.24,7,27
15900,78,32.71,23.24,3,22
15910,77,32.71,23.24,3,26
15930,78,32.71,23.24,3,26
15980,76,32.71,23.24,5,23
16250,78,32.72,23.25,3,28
16420,76,32.72,23.25,3,26
16500,76,32.72,23.25,2,22
16860,75,32.72,23.25,2,24
22730,87,32.85,23.32,6,76
22760,88,32.85,23.32,6,78
22860,87,32.86,23.32,6,78
23100,84,32.86,23.32,3,51
23180,84,32.86,23.32,7,63
23470,84,32.87,23.33,8,52
23480,84,32.87,23.33,8,50
23510,85,32.87,23.33,8,53
24080,87,32.89,23.33,15,56
24430,86,32.9,23.34,5,42
24550,85,32.9,23.34,9,43
24560,85,32.9,23.34,9,44
24730,88,32.91,23.34,10,53
25100,85,32.92,23.35,5,45
